period,State,Sales,Price
1/1/2017,OK,5015093.9,7.73
1/1/2017,OR,5026141.3,8.94
1/1/2017,PA,13251693,10.32
1/1/2017,RI,628454.49,16.77
1/1/2017,SC,6457488.9,9.65
1/1/2017,SD,1229457.7,9.36
1/1/2017,TN,8653379.8,9.45
1/1/2017,TX,32359395,8.32
1/1/2017,UT,2592545.7,8.22
1/1/2017,VA,9904739.5,8.89
1/1/2017,VT,494608.01,14.53
1/1/2017,WA,9528262.4,7.98
1/1/2017,WI,6104465.6,10.63
1/1/2017,WV,2921910.1,9.27
1/1/2017,WY,1585583.9,8.12
12/1/2016,AK,595474.1,18.22
12/1/2016,AL,7041744,9.73
12/1/2016,AR,3609347.6,7.94
12/1/2016,AZ,5536669.7,9.46
12/1/2016,CA,20756713,14.8
12/1/2016,CO,4721285.2,9.77
12/1/2016,CT,2406814.4,16.7
12/1/2016,DC,888519.19,11.63
12/1/2016,DE,912142.49,10.67
12/1/2016,FL,17506776,9.79
12/1/2016,GA,10695336,9.13
12/1/2016,HI,788373.68,24.75
12/1/2016,IA,4410963.4,7.58
12/1/2016,ID,2114924.8,7.99
12/1/2016,IL,12185983,9.07
12/1/2016,IN,8802400.4,9.63
12/1/2016,KS,3342702.5,9.99
12/1/2016,KY,6333100.6,8.6
12/1/2016,LA,6773508.4,7.74
12/1/2016,MA,4389121.6,16.19
12/1/2016,MD,5324125.8,12.35
12/1/2016,ME,1034402.4,12.91
12/1/2016,MI,8733108.8,11.36
12/1/2016,MN,5986553.4,9.61
12/1/2016,MO,6823639.3,9.02
12/1/2016,MS,3751694,8.89
12/1/2016,MT,1337590.3,8.82
12/1/2016,NC,11209708,8.77
12/1/2016,ND,1835250,8.7
12/1/2016,NE,2689837.2,8.46
12/1/2016,NH,888994.51,15.96
12/1/2016,NJ,6013446.9,12.81
12/1/2016,NM,1901388.1,9.26
12/1/2016,NV,2776918.4,7.71
12/1/2016,NY,11958896,13.93
12/1/2016,OH,12992000,9.94
12/1/2016,OK,5136937.5,7.54
12/1/2016,OR,4833269.9,9.05
12/1/2016,PA,12583541,10.15
12/1/2016,RI,604513.16,15.89
12/1/2016,SC,6195912.2,9.73
12/1/2016,SD,1134199.3,9.59
12/1/2016,TN,7910372.1,9.59
12/1/2016,TX,30613095,8.23
12/1/2016,UT,2616060.4,8.14
12/1/2016,VA,9897505,8.83
12/1/2016,VT,497002.2,14.41
12/1/2016,WA,9082593.4,7.88
12/1/2016,WI,6090660.9,10.48
12/1/2016,WV,2930474.6,9.16
12/1/2016,WY,1526637.3,8.17
11/1/2016,AK,534246.63,18.38
11/1/2016,AL,6315010.3,9.39
11/1/2016,AR,3402845.1,7.86
11/1/2016,AZ,5273345.9,9.47
11/1/2016,CA,19741329,14.91
11/1/2016,CO,4223862.3,9.88
11/1/2016,CT,2079390.6,17.02
11/1/2016,DC,815759.62,11.88
11/1/2016,DE,810304.74,10.85
11/1/2016,FL,17010145,9.92
11/1/2016,GA,9679365.5,9.19
11/1/2016,HI,758938.67,25.03
11/1/2016,IA,3804250.5,7.56
11/1/2016,ID,1631059.7,8.09
11/1/2016,IL,10159543,9.4
11/1/2016,IN,7615522.1,9.7
11/1/2016,KS,2956025.4,10.08
11/1/2016,KY,5480817.9,8.51
11/1/2016,LA,7007145.6,7.41
11/1/2016,MA,3971090.7,16.02
11/1/2016,MD,4392325.7,12.11
11/1/2016,ME,856268.41,12.93
11/1/2016,MI,7836685.1,11.02
11/1/2016,MN,5138486.6,10.1
11/1/2016,MO,5465431.2,9.21
11/1/2016,MS,3596045.1,8.8
11/1/2016,MT,1132517,8.74
11/1/2016,NC,9636765.1,8.88
11/1/2016,ND,1546867,9.01
11/1/2016,NE,2248119.5,8.44
11/1/2016,NH,806055.91,15.94
11/1/2016,NJ,5329807.1,12.64
11/1/2016,NM,1761890.8,8.75
11/1/2016,NV,2391616.6,7.18
11/1/2016,NY,11070295,14.13
11/1/2016,OH,11191727,9.66
11/1/2016,OK,4349541.9,7.01
11/1/2016,OR,3778303.2,8.95
11/1/2016,PA,10744836,10.06
11/1/2016,RI,559671.07,15.83
11/1/2016,SC,5825999.3,9.32
11/1/2016,SD,937858.2,9.85
11/1/2016,TN,7153462.7,9.39
11/1/2016,TX,29054828,8.25
11/1/2016,UT,2272319.7,8.15
11/1/2016,VA,8227095.1,8.89
11/1/2016,VT,429680.44,14.68
11/1/2016,WA,7154360.1,7.81
11/1/2016,WI,5335572,10.47
11/1/2016,WV,2479558.1,9.09
11/1/2016,WY,1342992.6,8.19
10/1/2016,AK,506267.37,18.26
10/1/2016,AL,6870848.4,9.81
10/1/2016,AR,3819345.3,8.08
10/1/2016,AZ,6369006.6,10.35
10/1/2016,CA,21407814,14.12
10/1/2016,CO,4341970.6,9.85
10/1/2016,CT,2094293.6,17.07
10/1/2016,DC,875109.06,12.07
10/1/2016,DE,848664.48,11.93
10/1/2016,FL,19874809,9.93
10/1/2016,GA,10677654,9.27
10/1/2016,HI,835876.95,23.99
10/1/2016,IA,3774984.2,7.78
10/1/2016,ID,1630994.1,8.02
10/1/2016,IL,10672985,9.39
10/1/2016,IN,7769856,9.59
10/1/2016,KS,3105594.3,10.43
10/1/2016,KY,5689680.6,8.44
10/1/2016,LA,7930461.5,7.66
10/1/2016,MA,4143748,16.43
10/1/2016,MD,4320571.7,12.4
10/1/2016,ME,886406.37,12.72
10/1/2016,MI,8026417,11.12
10/1/2016,MN,5226108.7,9.97
10/1/2016,MO,5790790,9.06
10/1/2016,MS,4169921.2,8.84
10/1/2016,MT,1087995.7,8.94
10/1/2016,NC,9704614.2,9.27
10/1/2016,ND,1492824.2,9.17
10/1/2016,NE,2274393.6,8.65
10/1/2016,NH,848470.17,15.71
10/1/2016,NJ,5664525.4,12.57
10/1/2016,NM,1824233.2,9.04
10/1/2016,NV,2808874,8.45
10/1/2016,NY,11481032,14.81
10/1/2016,OH,11353200,9.64
10/1/2016,OK,4830878.9,8.26
10/1/2016,OR,3746807.8,8.94
10/1/2016,PA,11053716,10
10/1/2016,RI,566265.46,16.06
10/1/2016,SC,5921660.6,9.41
10/1/2016,SD,916164.46,10.02
10/1/2016,TN,7982053.7,9.32
10/1/2016,TX,34223250,8.42
10/1/2016,UT,2331179.6,8.48
10/1/2016,VA,8241526.1,8.61
10/1/2016,VT,429388.23,14.58
10/1/2016,WA,6987111,7.69
10/1/2016,WI,5482735.5,10.41
10/1/2016,WV,2354563,8.83
10/1/2016,WY,1413028.3,8.16
9/1/2016,AK,470271.45,17.87
9/1/2016,AL,8102659.4,9.96
9/1/2016,AR,4348995.3,8.63
9/1/2016,AZ,7089430.1,11.04
9/1/2016,CA,24190191,16.6
9/1/2016,CO,4668659,10.49
9/1/2016,CT,2695886.1,16.77
9/1/2016,DC,991060.59,11.44
9/1/2016,DE,1009319.3,10.94
9/1/2016,FL,22543991,10.04
9/1/2016,GA,12842321,10.05
9/1/2016,HI,825372.55,24.47
9/1/2016,IA,3930723.5,9.26
9/1/2016,ID,1767171.6,7.99
9/1/2016,IL,12196946,9.46
9/1/2016,IN,8782229,9.51
9/1/2016,KS,3683171.8,10.53
9/1/2016,KY,6539599.6,8.68
9/1/2016,LA,8675283.4,7.99
9/1/2016,MA,4837843.6,17.19
9/1/2016,MD,5207028.9,12.03
9/1/2016,ME,1010619.8,12.94
9/1/2016,MI,8705771.6,11.33
9/1/2016,MN,5402256.3,10.35
9/1/2016,MO,6941076.3,10.04
9/1/2016,MS,4717238.5,8.71
9/1/2016,MT,1097687.8,8.89
9/1/2016,NC,12129035,9.48
9/1/2016,ND,1390341.7,9.52
9/1/2016,NE,2520345.5,9.49
9/1/2016,NH,1005168.6,15.61
9/1/2016,NJ,6745611,13.92
9/1/2016,NM,2000137.1,9.64
9/1/2016,NV,3207906.5,8.97
9/1/2016,NY,14050410,15.63
9/1/2016,OH,12955555,9.77
9/1/2016,OK,5543022.3,8.69
9/1/2016,OR,3526905.7,8.81
9/1/2016,PA,12913749,10.21
9/1/2016,RI,643490.56,17.08
9/1/2016,SC,6965339.8,10.24
9/1/2016,SD,963170.92,10.29
9/1/2016,TN,9674072.6,9.63
9/1/2016,TX,38567586,8.7
9/1/2016,UT,2473277.8,9.23
9/1/2016,VA,9429088.1,9.08
9/1/2016,VT,453540.2,14.69
9/1/2016,WA,6693474.2,7.64
9/1/2016,WI,5735879,10.69
9/1/2016,WV,2581303,8.88
9/1/2016,WY,1310869.8,8.15
8/1/2016,AK,494176.91,17.98
8/1/2016,AL,8865501.4,9.98
8/1/2016,AR,4741337.8,8.69
8/1/2016,AZ,8522707.2,11.14
8/1/2016,CA,27016026,17.07
8/1/2016,CO,5258299.9,10.42
8/1/2016,CT,3044422.7,16.73
8/1/2016,DC,1147913.2,11.57
8/1/2016,DE,1196495.3,10.96
8/1/2016,FL,24223905,9.99
8/1/2016,GA,14294557,10.36
8/1/2016,HI,873924.12,24.2
8/1/2016,IA,4560898.1,10.53
8/1/2016,ID,2382865.9,8.29
8/1/2016,IL,14495180,9.6
8/1/2016,IN,10302742,9.39
8/1/2016,KS,4251261.1,10.87
8/1/2016,KY,7347447.6,8.65
8/1/2016,LA,9027324.1,7.85
8/1/2016,MA,5537656.9,16.4
8/1/2016,MD,6378318.6,11.99
8/1/2016,ME,1086403.4,13.1
8/1/2016,MI,10551690,11.7
8/1/2016,MN,6272840.4,10.4
8/1/2016,MO,8012389.9,11.3
8/1/2016,MS,5007637.3,8.72
8/1/2016,MT,1220893.3,9.07
8/1/2016,NC,13778407,9.58
8/1/2016,ND,1524171.2,9.5
8/1/2016,NE,3041588.1,9.81
8/1/2016,NH,1070920.3,15.6
8/1/2016,NJ,8451779.1,14.31
8/1/2016,NM,2234239.9,9.93
8/1/2016,NV,4039785.2,9.23
8/1/2016,NY,15262546,15.51
8/1/2016,OH,15158346,10.03
8/1/2016,OK,6337702.6,8.58
8/1/2016,OR,4205746.8,8.88
8/1/2016,PA,14081931,10.32
8/1/2016,RI,804870.12,16.36
8/1/2016,SC,8240745.1,10.34
8/1/2016,SD,1137597.3,10.03
8/1/2016,TN,10360776,9.61
8/1/2016,TX,42140094,8.65
8/1/2016,UT,2962470.3,9.46
8/1/2016,VA,11265924,9.27
8/1/2016,VT,502213.67,14.28
8/1/2016,WA,7356937.3,7.64
8/1/2016,WI,6772490.5,10.93
8/1/2016,WV,2955992.8,9.04
8/1/2016,WY,1390238.4,8.34
7/1/2016,AK,473046.22,18.4
7/1/2016,AL,8823541,10.04
7/1/2016,AR,4826163.3,8.65
7/1/2016,AZ,9119635.6,11.25
7/1/2016,CA,23899796,16.85
7/1/2016,CO,5406921.3,10.35
7/1/2016,CT,2736036.4,17.15
7/1/2016,DC,1131170,11.27
7/1/2016,DE,1120211.6,10.73
7/1/2016,FL,24776310,9.9
7/1/2016,GA,14330579,10.55
7/1/2016,HI,834870.44,24.2
7/1/2016,IA,4375153.7,10.55
7/1/2016,ID,2458948,8.35
7/1/2016,IL,14122337,9.65
7/1/2016,IN,9847603.4,9.25
7/1/2016,KS,4287717.6,10.95
7/1/2016,KY,7031589.2,8.71
7/1/2016,LA,9094654.8,7.52
7/1/2016,MA,5077169.2,16.33
7/1/2016,MD,6241845.6,12.15
7/1/2016,ME,939820.97,12.77
7/1/2016,MI,10155683,11.43
7/1/2016,MN,6192249.5,10.42
7/1/2016,MO,7997751.6,11.19
7/1/2016,MS,4968494.1,8.71
7/1/2016,MT,1182954.2,9.13
7/1/2016,NC,13792082,9.59
7/1/2016,ND,1506001.3,9.22
7/1/2016,NE,3067549.5,10.14
7/1/2016,NH,989976.01,15.27
7/1/2016,NJ,8259710.4,14.28
7/1/2016,NM,2317235.3,9.82
7/1/2016,NV,4150061,9.18
7/1/2016,NY,14427051,15.37
7/1/2016,OH,14496116,10.01
7/1/2016,OK,6555432.4,8.36
7/1/2016,OR,3951825.8,8.8
7/1/2016,PA,13365748,10.13
7/1/2016,RI,792824.36,15.45
7/1/2016,SC,8344437.7,10.45
7/1/2016,SD,1078633.8,10.31
7/1/2016,TN,9992251.2,9.55
7/1/2016,TX,40978236,8.65
7/1/2016,UT,3074741,9.46
7/1/2016,VA,11206162,9.29
7/1/2016,VT,492027.92,14.6
7/1/2016,WA,7091078.3,7.64
7/1/2016,WI,6610287.4,11.19
7/1/2016,WV,2794612.5,8.94
7/1/2016,WY,1385935.4,8.18
6/1/2016,AK,462127.59,18.22
6/1/2016,AL,8013839.3,9.84
6/1/2016,AR,3862874.3,8.52
6/1/2016,AZ,8223259,11.03
6/1/2016,CA,22358254,16.14
6/1/2016,CO,4783425.8,10.36
6/1/2016,CT,2446161.9,17.6
6/1/2016,DC,1040402.4,11.72
6/1/2016,DE,944087.29,11
6/1/2016,FL,22113033,9.81
6/1/2016,GA,12597890,10.22
6/1/2016,HI,774272.44,23.9
6/1/2016,IA,4209324.3,10.01
6/1/2016,ID,2309558.9,8.44
6/1/2016,IL,12540032,9.53
6/1/2016,IN,8893278,9.12
6/1/2016,KS,3959786.4,11.02
6/1/2016,KY,6360638.6,8.58
6/1/2016,LA,8126702.6,7.12
6/1/2016,MA,4379648.3,16.14
6/1/2016,MD,5139422.2,12.34
6/1/2016,ME,899295.05,12.28
6/1/2016,MI,9096764.9,11.05
6/1/2016,MN,5586471.3,10.11
6/1/2016,MO,7214105.8,11.36
6/1/2016,MS,4249224.5,8.78
6/1/2016,MT,1134382.9,9.06
6/1/2016,NC,12054260,9.26
6/1/2016,ND,1384436.5,9.27
6/1/2016,NE,2752969.6,9.68
6/1/2016,NH,868384.09,15.13
6/1/2016,NJ,6531098.7,14.09
6/1/2016,NM,2070871.6,9.39
6/1/2016,NV,3733902.1,8.8
6/1/2016,NY,12297750,14.95
6/1/2016,OH,12708281,9.89
6/1/2016,OK,5865957,8.11
6/1/2016,OR,3825969.3,8.74
6/1/2016,PA,11809021,9.97
6/1/2016,RI,621751.04,16.05
6/1/2016,SC,7191242.8,10.27
6/1/2016,SD,995755.2,10.11
6/1/2016,TN,8567121.5,9.26
6/1/2016,TX,35736365,8.54
6/1/2016,UT,2774149.2,9.65
6/1/2016,VA,9337945.3,9.52
6/1/2016,VT,436368.41,14.58
6/1/2016,WA,6814499.3,7.52
6/1/2016,WI,5951377.2,11.13
6/1/2016,WV,2502590.1,9.74
6/1/2016,WY,1327577.1,8.28
5/1/2016,AK,468776.57,18.16
5/1/2016,AL,6904393.5,9.32
5/1/2016,AR,3290522.8,7.89
5/1/2016,AZ,6259730.3,10.74
5/1/2016,CA,19390174,14.86
5/1/2016,CO,4246153.7,9.49
5/1/2016,CT,2019629.1,17.7
5/1/2016,DC,842716.24,11.78
5/1/2016,DE,835844.33,11.37
5/1/2016,FL,19508973,9.6
5/1/2016,GA,10632935,9.3
5/1/2016,HI,782536.17,22.94
5/1/2016,IA,3673404.2,8.14
5/1/2016,ID,1773961.1,7.79
5/1/2016,IL,10579398,9.55
5/1/2016,IN,7889588.9,8.99
5/1/2016,KS,3064359,10.57
5/1/2016,KY,5561833.4,8.08
5/1/2016,LA,6903363.2,7.23
5/1/2016,MA,3916010.3,15.96
5/1/2016,MD,4408677.1,12.24
5/1/2016,ME,883821.99,12.55
5/1/2016,MI,8249319.2,10.75
5/1/2016,MN,5063077.3,9.97
5/1/2016,MO,5611891,10.05
5/1/2016,MS,3693881.3,8.31
5/1/2016,MT,1054964.2,8.85
5/1/2016,NC,9884494,8.99
5/1/2016,ND,1363986.2,9.09
5/1/2016,NE,2182447.7,8.84
5/1/2016,NH,780301.9,15.5
5/1/2016,NJ,5731537.4,13.07
5/1/2016,NM,1788882.4,8.53
5/1/2016,NV,2779199.6,7.97
5/1/2016,NY,10769987,13.74
5/1/2016,OH,11475030,9.84
5/1/2016,OK,4661708.5,7.63
5/1/2016,OR,3621874.7,8.75
5/1/2016,PA,10589620,9.99
5/1/2016,RI,557870.4,15.69
5/1/2016,SC,6220740.1,9.32
5/1/2016,SD,879015.76,9.99
5/1/2016,TN,7210096.5,8.64
5/1/2016,TX,30204873,8.26
5/1/2016,UT,2295620.5,8.65
5/1/2016,VA,8151652.3,9.14
5/1/2016,VT,421764.16,14.4
5/1/2016,WA,6657534.1,7.46
5/1/2016,WI,5318982.1,10.7
5/1/2016,WV,2390967.5,8.68
5/1/2016,WY,1259520.9,8.29
4/1/2016,AK,480161.47,18.16
4/1/2016,AL,6194280.7,9.26
4/1/2016,AR,3220027.3,7.65
4/1/2016,AZ,5400313.9,9.84
4/1/2016,CA,19147801,12.6
4/1/2016,CO,4012891.1,9.5
4/1/2016,CT,2180415,17.56
4/1/2016,DC,768957.65,12.02
4/1/2016,DE,769350.63,11.15
4/1/2016,FL,17144992,9.7
4/1/2016,GA,9592429.9,9
4/1/2016,HI,751062.27,22.68
4/1/2016,IA,3583758.4,7.5
4/1/2016,ID,1604154.3,7.83
4/1/2016,IL,10127044,9.24
4/1/2016,IN,7496912.1,9.12
4/1/2016,KS,2800795.1,10.3
4/1/2016,KY,5397023.2,8.12
4/1/2016,LA,6647531.8,7.12
4/1/2016,MA,3933890.4,16.64
4/1/2016,MD,4161318.3,12.17
4/1/2016,ME,901132.17,12.53
4/1/2016,MI,7842921,10.46
4/1/2016,MN,4884167.3,9.78
4/1/2016,MO,5231839.1,8.88
4/1/2016,MS,3416673.2,8.25
4/1/2016,MT,1108219.9,8.64
4/1/2016,NC,9153791.9,8.98
4/1/2016,ND,1432281.9,8.53
4/1/2016,NE,2107611.2,8.73
4/1/2016,NH,849354.83,15.75
4/1/2016,NJ,5093991.1,12.8
4/1/2016,NM,1696998.9,8.31
4/1/2016,NV,2504207.2,7.66
4/1/2016,NY,10728090,13.8
4/1/2016,OH,10920912,9.77
4/1/2016,OK,4222603.6,7.39
4/1/2016,OR,3508242.3,8.65
4/1/2016,PA,10612678,10.15
4/1/2016,RI,554295.65,16.58
4/1/2016,SC,5538659.4,9.24
4/1/2016,SD,898766.68,9.69
4/1/2016,TN,7023300.6,8.74
4/1/2016,TX,27839850,8.13
4/1/2016,UT,2204185.2,8.24
4/1/2016,VA,7785328.6,9.11
4/1/2016,VT,416559.28,14.37
4/1/2016,WA,6780297,7.51
4/1/2016,WI,5201760.3,10.41
4/1/2016,WV,2359586.4,8.69
4/1/2016,WY,1297822.7,8.15
3/1/2016,AK,526819.8,17.46
3/1/2016,AL,6436846.9,9.1
3/1/2016,AR,3423371.5,7.76
3/1/2016,AZ,5326927.5,9.38
3/1/2016,CA,20224894,14.26
3/1/2016,CO,4287646.6,9.19
3/1/2016,CT,2301292.2,17.82
3/1/2016,DC,921185.59,11.69
3/1/2016,DE,862367.31,11.37
3/1/2016,FL,17044754,9.89
3/1/2016,GA,10096476,8.96
3/1/2016,HI,742834.62,23.24
3/1/2016,IA,3899309.6,7.76
3/1/2016,ID,1665676.6,8
3/1/2016,IL,10771418,9.24
3/1/2016,IN,8267116.6,8.81
3/1/2016,KS,2847082,10.41
3/1/2016,KY,5747876.6,8.06
3/1/2016,LA,6633101.4,7.5
3/1/2016,MA,4296435,16.65
3/1/2016,MD,4797060.9,12.25
3/1/2016,ME,1002988.7,12.91
3/1/2016,MI,8301894.3,10.58
3/1/2016,MN,5376702.2,9.62
3/1/2016,MO,5786325.6,8.79
3/1/2016,MS,3586930.8,8.57
3/1/2016,MT,1142474.1,8.84
3/1/2016,NC,10035336,9.11
3/1/2016,ND,1566991.8,8.68
3/1/2016,NE,2268134.1,9.09
3/1/2016,NH,924048.15,15.78
3/1/2016,NJ,5591663.7,12.96
3/1/2016,NM,1730868.8,8.61
3/1/2016,NV,2514457.2,7.93
3/1/2016,NY,11628673,13.67
3/1/2016,OH,11773236,9.78
3/1/2016,OK,4398603.7,7.28
3/1/2016,OR,3968898.1,8.78
3/1/2016,PA,11738476,10.23
3/1/2016,RI,592506.69,16.79
3/1/2016,SC,5706140.1,9.46
3/1/2016,SD,984215.92,9.61
3/1/2016,TN,7688289.4,8.85
3/1/2016,TX,28087577,8.23
3/1/2016,UT,2246162,8.2
3/1/2016,VA,8406293.1,9.01
3/1/2016,VT,452530.53,14.47
3/1/2016,WA,7726923.9,7.71
3/1/2016,WI,5544981.6,10.44
3/1/2016,WV,2550797.3,8.76
3/1/2016,WY,1368743.9,8.18
2/1/2016,AK,534751.3,17.16
2/1/2016,AL,6968017.1,9.01
2/1/2016,AR,3745095.9,7.7
2/1/2016,AZ,5199273,9.36
2/1/2016,CA,18596843,14.45
2/1/2016,CO,4196043.6,9.22
2/1/2016,CT,2374062.2,17.92
2/1/2016,DC,994843.9,12.27
2/1/2016,DE,955760.6,11.15
2/1/2016,FL,16440859,10.12
2/1/2016,GA,10850774,9.01
2/1/2016,HI,715625,22.92
2/1/2016,IA,3933200.1,7.58
2/1/2016,ID,1732621.5,7.98
2/1/2016,IL,11098342,9.2
2/1/2016,IN,8829378.8,8.76
2/1/2016,KS,3062160.3,10.29
2/1/2016,KY,6323255.2,8.15
2/1/2016,LA,7122618.6,7.06
2/1/2016,MA,4331433.1,17.06
2/1/2016,MD,5279329.6,12.24
2/1/2016,ME,947553.89,12.89
2/1/2016,MI,8091579.6,10.75
2/1/2016,MN,5451365.3,9.7
2/1/2016,MO,6568867,8.51
2/1/2016,MS,3896462.4,8.56
2/1/2016,MT,1233499.8,8.57
2/1/2016,NC,11046785,9.11
2/1/2016,ND,1645018.6,8.7
2/1/2016,NE,2413438.5,8.42
2/1/2016,NH,931861.08,15.9
2/1/2016,NJ,5799326.8,12.88
2/1/2016,NM,1770138.1,8.57
2/1/2016,NV,2480827.8,8.09
2/1/2016,NY,11835041,13.71
2/1/2016,OH,12307814,9.83
2/1/2016,OK,4432332.1,7.36
2/1/2016,OR,3905277.8,8.8
2/1/2016,PA,12719512,10.54
2/1/2016,RI,572075.2,16.94
2/1/2016,SC,6460125.9,9.52
2/1/2016,SD,1057053.2,9.33
2/1/2016,TN,8746105.7,8.83
2/1/2016,TX,29074793,8.36
2/1/2016,UT,2347242.9,8.22
2/1/2016,VA,9600388.8,9.21
2/1/2016,VT,478568.09,14.2
2/1/2016,WA,7832590.5,7.77
2/1/2016,WI,5587567.4,10.52
2/1/2016,WV,2887555.2,8.98
2/1/2016,WY,1400710,8.24
1/1/2016,AK,577082.62,17.06
1/1/2016,AL,7688459.1,8.94
1/1/2016,AR,3898512,7.63
1/1/2016,AZ,5917529.4,9.2
1/1/2016,CA,20116800,14.67
1/1/2016,CO,4654878,9.07
1/1/2016,CT,2552683,17.18
1/1/2016,DC,976365.72,11.66
1/1/2016,DE,993889.96,11.22
1/1/2016,FL,17533274,10.16
1/1/2016,GA,11821920,9.13
1/1/2016,HI,761702.08,23.85
1/1/2016,IA,4275223,7.76
1/1/2016,ID,1991024.5,7.95
1/1/2016,IL,12101199,9.12
1/1/2016,IN,9208193.6,8.77
1/1/2016,KS,3449518.4,10.08
1/1/2016,KY,6740712.5,8.27
1/1/2016,LA,7510963.7,7.15
1/1/2016,MA,4661840.9,16.62
1/1/2016,MD,5703886.7,12.33
1/1/2016,ME,1000237.8,12.9
1/1/2016,MI,8875979.1,10.75
1/1/2016,MN,5966213.7,9.72
1/1/2016,MO,7173949.3,8.41
1/1/2016,MS,3995961.7,8.79
1/1/2016,MT,1367421.9,8.57
1/1/2016,NC,11979040,9.04
1/1/2016,ND,1832017.7,8.19
1/1/2016,NE,2632919.6,8.24
1/1/2016,NH,941420.5,15.77
1/1/2016,NJ,6146873.5,13.08
1/1/2016,NM,1942662.8,9
1/1/2016,NV,2756874.4,8.14
1/1/2016,NY,12293266,13.55
1/1/2016,OH,13265580,9.86
1/1/2016,OK,5181833.7,6.93
1/1/2016,OR,4476228.6,8.78
1/1/2016,PA,13114854,10.41
1/1/2016,RI,654136.29,16.76
1/1/2016,SC,6966547.2,9.52
1/1/2016,SD,1147099.3,9.3
1/1/2016,TN,8450537.4,8.99
1/1/2016,TX,32141262,8.38
1/1/2016,UT,2582125.5,8.17
1/1/2016,VA,10731757,9.03
1/1/2016,VT,506806.87,14.34
1/1/2016,WA,8707917.1,7.77
1/1/2016,WI,6104044.3,10.55
1/1/2016,WV,3288145.6,8.88
1/1/2016,WY,1530793.6,7.93
12/1/2015,AK,587953.67,16.86
12/1/2015,AL,6647132.1,8.7
12/1/2015,AR,3432328.4,7.82
12/1/2015,AZ,5953787.6,9.15
12/1/2015,CA,21549473,14.41
12/1/2015,CO,4610887.7,9.61
12/1/2015,CT,2310681.6,16.73
12/1/2015,DC,849943.71,12.58
12/1/2015,DE,819942.01,10.86
12/1/2015,FL,17835302,10.18
12/1/2015,GA,10059321,8.59
12/1/2015,HI,792821.47,24
12/1/2015,IA,4026722.1,7.51
12/1/2015,ID,1975765.3,8.02
12/1/2015,IL,11122641,8.99
12/1/2015,IN,8355182.1,8.84
12/1/2015,KS,3102717.1,10
12/1/2015,KY,5719013,8.22
12/1/2015,LA,6901898.6,7.03
12/1/2015,MA,4308101.9,16.51
12/1/2015,MD,4683398,12.2
12/1/2015,ME,1057707.2,12.32
12/1/2015,MI,8513341,10.73
12/1/2015,MN,5663200.5,9.18
12/1/2015,MO,6503186.5,8.91
12/1/2015,MS,3588880.1,9.09
12/1/2015,MT,1323516.3,8.65
12/1/2015,NC,10728472,9.14
12/1/2015,ND,1702631.3,8.32
12/1/2015,NE,2511854.1,8.27
12/1/2015,NH,860292.53,15.72
12/1/2015,NJ,5684206,13.07
12/1/2015,NM,1916918.9,8.64
12/1/2015,NV,2730949.3,8.47
12/1/2015,NY,11784899,14.09
12/1/2015,OH,11788378,9.95
12/1/2015,OK,4744636.7,7.08
12/1/2015,OR,4406900.2,8.82
12/1/2015,PA,11642209,10.27
12/1/2015,RI,620853.03,16.93
12/1/2015,SC,6039680.5,9.32
12/1/2015,SD,1076349.2,9.16
12/1/2015,TN,7362525.4,9.21
12/1/2015,TX,29214009,8.22
12/1/2015,UT,2592736.4,7.99
12/1/2015,VA,8674750.5,9.01
12/1/2015,VT,450662.24,14.57
12/1/2015,WA,8655438.2,7.76
12/1/2015,WI,5766753.9,10.38
12/1/2015,WV,2598048,8.36
12/1/2015,WY,1494558.9,7.76
11/1/2015,AK,526417.59,17.92
11/1/2015,AL,6274532.5,8.71
11/1/2015,AR,3211764.4,8
11/1/2015,AZ,5221557.5,9.17
11/1/2015,CA,19884185,15.03
11/1/2015,CO,4308192.5,9.68
11/1/2015,CT,2071611.3,16.88
11/1/2015,DC,830611.73,12.09
11/1/2015,DE,850357.54,11.56
11/1/2015,FL,18456190,10.39
11/1/2015,GA,9594727.3,8.61
11/1/2015,HI,817455.16,23.83
11/1/2015,IA,3663000,7.37
11/1/2015,ID,1717993.4,7.78
11/1/2015,IL,10323982,9.47
11/1/2015,IN,7612424.2,8.97
11/1/2015,KS,2857310.2,10
11/1/2015,KY,5322841.6,8.22
11/1/2015,LA,6801247.8,7.3
11/1/2015,MA,4011862.6,15.59
11/1/2015,MD,4528180.4,12
11/1/2015,ME,840802.67,13.06
11/1/2015,MI,7860963.6,10.62
11/1/2015,MN,5107212.9,9.27
11/1/2015,MO,5799382,9.01
11/1/2015,MS,3493927.9,9.17
11/1/2015,MT,1163461.4,8.71
11/1/2015,NC,9253940.7,8.85
11/1/2015,ND,1533523.2,8.41
11/1/2015,NE,2216103.2,8.34
11/1/2015,NH,809762.77,15.48
11/1/2015,NJ,5321848.6,12.86
11/1/2015,NM,1798652.4,8.92
11/1/2015,NV,2464450,8.09
11/1/2015,NY,10901380,14.19
11/1/2015,OH,10997764,10.02
11/1/2015,OK,4356423.2,7.32
11/1/2015,OR,3986211.4,8.88
11/1/2015,PA,10544102,10.19
11/1/2015,RI,567078.17,15.97
11/1/2015,SC,5879674.9,9.02
11/1/2015,SD,937324.87,9.36
11/1/2015,TN,6796273.5,9.27
11/1/2015,TX,27225486,8.13
