,period,region,contract,customers(household),usage(kWh),rate(Won),avg_rate(Won/kWh),export_volume,export_value,import_volume,import_value,trade_balance,mean_temp(℃),avg_max_temp(℃),avg_min_temp(℃),precipitation(mm)
25276,2020-01-01,Gangwon,midnight,89069,228933470,17125515331,74.8,3180,142142,38150,253802,-111660,0.7,5.8,-3.3,1194.7
25277,2020-01-01,Gangwon,general,148976,475027529,61349926256,129.2,3180,142142,38150,253802,-111660,0.7,5.8,-3.3,1194.7
25278,2020-01-01,Gangwon,residential,607740,202125888,22741596213,112.5,3180,142142,38150,253802,-111660,0.7,5.8,-3.3,1194.7
25279,2020-01-01,Gangwon,total,1091159,1547410484,1.67E+11,108,3180,142142,38150,253802,-111660,0.7,5.8,-3.3,1194.7
25280,2020-01-01,Gyeonggi,street lights,360639,81581581,8894548241,109,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25281,2020-01-01,Gyeonggi,educational,4533,180736780,18160730928,100.5,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25282,2020-01-01,Gyeonggi,agricultural,229684,266625103,12733661417,47.8,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25283,2020-01-01,Gyeonggi,industrial,130509,5835731295,6.79E+11,116.3,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25284,2020-01-01,Gyeonggi,midnight,140248,393328564,29670428574,75.4,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25285,2020-01-01,Gyeonggi,general,693951,2853979349,3.71E+11,130.2,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25286,2020-01-01,Gyeonggi,residential,3001886,1666357785,1.90E+11,114.1,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25287,2020-01-01,Gyeonggi,total,4561450,11278340457,1.31E+12,116.1,180196,8602265,655629,10004751,-1402486,0.6,6.1,-3.9,351.4
25288,2020-01-01,Gyeongnam,street lights,179166,26312895,2840725425,108,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25289,2020-01-01,Gyeongnam,educational,1670,40260154,4526079799,112.4,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25290,2020-01-01,Gyeongnam,agricultural,212511,339086067,16021271733,47.2,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25291,2020-01-01,Gyeongnam,industrial,38563,1606481771,1.99E+11,123.9,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25292,2020-01-01,Gyeongnam,midnight,84600,123789349,9317470759,75.3,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25293,2020-01-01,Gyeongnam,general,224057,615266426,82702792143,134.4,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25294,2020-01-01,Gyeongnam,residential,1173896,417735012,46723317002,111.8,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25295,2020-01-01,Gyeongnam,total,1914463,3168931674,3.61E+11,114,40244,4407238,107505,1661970,2745268,4,9.4,-0.3,1490.9
25296,2020-01-01,Gyeongbuk,street lights,203557,28652541,3050388196,106.5,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25297,2020-01-01,Gyeongbuk,educational,1493,60675863,6134385538,101.1,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25298,2020-01-01,Gyeongbuk,agricultural,355502,192805389,9503681010,49.3,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25299,2020-01-01,Gyeongbuk,industrial,32893,2448918409,2.74E+11,111.8,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25300,2020-01-01,Gyeongbuk,midnight,74270,160718061,12015592718,74.8,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25301,2020-01-01,Gyeongbuk,general,218546,540294919,71649114133,132.6,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25302,2020-01-01,Gyeongbuk,residential,1162293,328274152,36097734508,110,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25303,2020-01-01,Gyeongbuk,total,2048554,3760339334,4.12E+11,109.6,35141,2757585,67966,1209296,1548289,2.8,7.6,-1.2,1265.8
25304,2020-01-01,Gwangju,street lights,47028,8102224,851765446,105.1,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25305,2020-01-01,Gwangju,educational,631,29304976,2991242848,102.1,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25306,2020-01-01,Gwangju,agricultural,11631,10033014,479982293,47.8,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25307,2020-01-01,Gwangju,industrial,6358,242265471,30503847526,125.9,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25308,2020-01-01,Gwangju,midnight,6066,13428036,998652158,74.4,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25309,2020-01-01,Gwangju,general,92848,269323437,35655232276,132.4,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25310,2020-01-01,Gwangju,residential,386674,184074539,19964265982,108.5,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25311,2020-01-01,Gwangju,total,551236,756531697,91444988529,120.9,8450,1049003,47831,477903,571099,4.6,9,1.2,74.9
25312,2020-01-01,Daegu,street lights,62131,12520009,1320997475,105.5,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25313,2020-01-01,Daegu,educational,832,33556739,3539610725,105.5,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25314,2020-01-01,Daegu,agricultural,14774,7753786,393090157,50.7,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25315,2020-01-01,Daegu,industrial,20567,545783132,66411348536,121.7,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25316,2020-01-01,Daegu,midnight,17635,29338376,2208864376,75.3,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25317,2020-01-01,Daegu,general,154389,434031466,57640744230,132.8,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25318,2020-01-01,Daegu,residential,662235,298843007,32375237701,108.3,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25319,2020-01-01,Daegu,total,932563,1361826515,1.64E+11,120.3,16684,566354,82359,382893,183461,3.8,8.4,0.1,70.4
25320,2020-01-01,Daejeon,street lights,37753,7952071,852327763,107.2,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25321,2020-01-01,Daejeon,educational,617,39868933,3884376861,97.4,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25322,2020-01-01,Daejeon,agricultural,7527,3579482,182169382,50.9,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25323,2020-01-01,Daejeon,industrial,5634,267330745,31601325806,118.2,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25324,2020-01-01,Daejeon,midnight,15560,27913634,2093364510,75,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25325,2020-01-01,Daejeon,general,80981,328451966,42978345324,130.9,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25326,2020-01-01,Daejeon,residential,441344,178032183,18777213363,105.5,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25327,2020-01-01,Daejeon,total,589416,853129014,1.00E+11,117.6,6889,461000,53437,391608,69392,2.7,7.8,-1.2,78.5
25328,2020-01-01,Busan,street lights,85965,16720596,1772246018,106,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25329,2020-01-01,Busan,educational,1166,41640286,4511943330,108.4,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25330,2020-01-01,Busan,agricultural,11614,11821145,583981155,49.4,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25331,2020-01-01,Busan,industrial,24955,719582496,89317169959,124.1,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25332,2020-01-01,Busan,midnight,19704,34717362,2637552686,76,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25333,2020-01-01,Busan,general,188631,583646000,79186893104,135.7,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25334,2020-01-01,Busan,residential,954832,424301812,47378513927,111.7,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25335,2020-01-01,Busan,total,1286867,1832429697,2.25E+11,123,38168,962383,140627,1108797,-146415,6.4,10.9,3.1,127.7
25336,2020-01-01,Seoul,street lights,195527,30116131,3159249606,104.9,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25337,2020-01-01,Seoul,educational,2660,175613436,17363063627,98.9,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25338,2020-01-01,Seoul,agricultural,1870,1677657,82072409,48.9,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25339,2020-01-01,Seoul,industrial,44469,443088628,55069480890,124.3,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25340,2020-01-01,Seoul,midnight,14065,24247267,2040575743,84.2,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25341,2020-01-01,Seoul,general,546920,2320438590,3.09E+11,133,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25342,2020-01-01,Seoul,residential,2845641,1201844525,1.36E+11,113.4,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25343,2020-01-01,Seoul,total,3651152,4197026234,5.23E+11,124.5,155188,4288846,747672,13311618,-9022772,1.6,5.9,-1.7,60.5
25344,2020-01-01,Sejong,street lights,13324,3129936,340880936,108.9,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25345,2020-01-01,Sejong,educational,140,8874322,832505433,93.8,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25346,2020-01-01,Sejong,agricultural,9511,7606515,369065631,48.5,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25347,2020-01-01,Sejong,industrial,1636,144489183,16727288812,115.8,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25348,2020-01-01,Sejong,midnight,7348,12330004,924775972,75,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25349,2020-01-01,Sejong,general,13419,66137414,9042445322,136.7,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25350,2020-01-01,Sejong,residential,53325,46277219,5079710624,109.8,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25351,2020-01-01,Sejong,total,98703,288844593,33316672730,115.3,2435,102309,14885,135759,-33450,2.1,7.1,-1.7,81.3
25352,2020-01-01,Ulsan,street lights,36492,7001362,746317360,106.6,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25353,2020-01-01,Ulsan,educational,425,17717252,1845120737,104.1,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25354,2020-01-01,Ulsan,agricultural,15017,7679989,395001050,51.4,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25355,2020-01-01,Ulsan,industrial,6553,2538733145,2.60E+11,102.5,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25356,2020-01-01,Ulsan,midnight,6360,14268048,1065734348,74.7,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25357,2020-01-01,Ulsan,general,72430,188579096,25826014932,137,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25358,2020-01-01,Ulsan,residential,331211,139858162,15582222306,111.4,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25359,2020-01-01,Ulsan,total,468488,2913837054,3.06E+11,104.9,20395,5546168,40769,2917066,2629103,5.2,9.5,1.8,178.7
25360,2020-01-01,Incheon,street lights,69630,16138786,1754019365,108.7,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25361,2020-01-01,Incheon,educational,993,34697091,3602983871,103.8,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25362,2020-01-01,Incheon,agricultural,25374,11366459,588949880,51.8,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25363,2020-01-01,Incheon,industrial,19529,1062624251,1.26E+11,118.8,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25364,2020-01-01,Incheon,midnight,15017,33877907,2599699888,76.7,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25365,2020-01-01,Incheon,general,139180,576079537,76194045962,132.3,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25366,2020-01-01,Incheon,residential,752788,373249361,42342528989,113.4,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25367,2020-01-01,Incheon,total,1022511,2108033392,2.53E+11,120.2,148751,3085773,129839,3672899,-587126,1.8,5.2,-1.1,152.9
25368,2020-01-01,Jeonnam,street lights,170922,21784627,2322346891,106.6,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25369,2020-01-01,Jeonnam,educational,1327,31680739,3350735365,105.8,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25370,2020-01-01,Jeonnam,agricultural,290514,334021077,16006436658,47.9,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25371,2020-01-01,Jeonnam,industrial,21046,1713786181,1.84E+11,107.3,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25372,2020-01-01,Jeonnam,midnight,43144,77970231,5842780050,74.9,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25373,2020-01-01,Jeonnam,general,152373,371275596,49457666620,133.2,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25374,2020-01-01,Jeonnam,residential,753395,222953939,25312966342,113.5,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25375,2020-01-01,Jeonnam,total,1432721,2773472390,2.86E+11,103.2,15635,2629495,38092,2841438,-211942,4.7,8.7,1.2,1046.9
25376,2020-01-01,Jeonbuk,street lights,143711,19152559,1994228604,104.1,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25377,2020-01-01,Jeonbuk,educational,1246,37587709,3895989484,103.7,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25378,2020-01-01,Jeonbuk,agricultural,154162,157404672,7631486097,48.5,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25379,2020-01-01,Jeonbuk,industrial,15656,1107130834,1.23E+11,110.7,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25380,2020-01-01,Jeonbuk,midnight,60665,116679675,8622025511,73.9,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25381,2020-01-01,Jeonbuk,general,142093,361499118,48262553963,133.5,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25382,2020-01-01,Jeonbuk,residential,666061,223237706,24812166067,111.1,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25383,2020-01-01,Jeonbuk,total,1183594,2022692273,2.18E+11,107.7,7906,487504,42033,469311,18193,2.6,7.4,-1.3,740
25384,2020-01-01,Jeju,street lights,30483,5428423,552083229,101.7,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25385,2020-01-01,Jeju,educational,357,12536855,1348025696,107.5,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25386,2020-01-01,Jeju,agricultural,47128,139937552,6559620537,46.9,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25387,2020-01-01,Jeju,industrial,3693,51080260,6608662397,129.4,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25388,2020-01-01,Jeju,midnight,6731,13524100,1007456475,74.5,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25389,2020-01-01,Jeju,general,78738,187772629,25222930954,134.3,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25390,2020-01-01,Jeju,residential,296481,80839745,9603239521,118.8,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25391,2020-01-01,Jeju,total,463611,491119564,50902018809,103.6,617,10840,19466,29670,-18830,4,9.4,-0.3,1490.9
25392,2020-01-01,Chungnam,street lights,156632,16450093,1745759899,106.1,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25393,2020-01-01,Chungnam,educational,1138,51945715,5157783957,99.3,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25394,2020-01-01,Chungnam,agricultural,199217,215196086,10361972778,48.2,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25395,2020-01-01,Chungnam,industrial,22187,3370282331,3.74E+11,111.1,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25396,2020-01-01,Chungnam,midnight,87636,190977345,14358293456,75.2,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25397,2020-01-01,Chungnam,general,168745,457580737,60872302600,133,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25398,2020-01-01,Chungnam,residential,790688,269372772,29878033178,110.9,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25399,2020-01-01,Chungnam,total,1426243,4571805079,4.97E+11,108.7,34895,6244422,64480,3296510,2947912,1.9,7.1,-2.4,388.5
25400,2020-01-01,Chungbuk,street lights,105382,17112971,1802868655,105.4,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25401,2020-01-01,Chungbuk,educational,788,36994654,3593673210,97.1,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25402,2020-01-01,Chungbuk,agricultural,136379,81355271,4038567109,49.6,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25403,2020-01-01,Chungbuk,industrial,17491,1531946386,1.74E+11,113.4,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25404,2020-01-01,Chungbuk,midnight,87343,177973418,13186807979,74.1,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25405,2020-01-01,Chungbuk,general,124316,350833790,46557446085,132.7,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25406,2020-01-01,Chungbuk,residential,618703,204918965,23009429783,112.3,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25407,2020-01-01,Chungbuk,total,1090402,2401135455,2.66E+11,110.7,20342,1759734,48685,552810,1206924,1,6.2,-3.2,333.1
25408,2020-02-01,Gangwon,street lights,121155,17021511,1919156889,112.7,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25409,2020-02-01,Gangwon,educational,1062,30752060,3176077257,103.3,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25410,2020-02-01,Gangwon,agricultural,109576,58516488,2945166877,50.3,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25411,2020-02-01,Gangwon,industrial,13985,518979686,58114908403,112,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25412,2020-02-01,Gangwon,midnight,88882,224560652,16791658232,74.8,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25413,2020-02-01,Gangwon,general,149286,448820502,59039552961,131.5,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25414,2020-02-01,Gangwon,residential,608329,203003988,22969549584,113.1,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25415,2020-02-01,Gangwon,total,1092275,1501654887,1.65E+11,109.8,3394,153902,39462,372759,-218857,1.7,7.1,-3.2,758.9
25416,2020-02-01,Gyeonggi,street lights,361548,78052425,8774446316,112.4,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25417,2020-02-01,Gyeonggi,educational,4542,140253981,14886107201,106.1,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25418,2020-02-01,Gyeonggi,agricultural,229762,258885965,12499250663,48.3,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25419,2020-02-01,Gyeonggi,industrial,130670,5612989701,6.67E+11,118.8,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25420,2020-02-01,Gyeonggi,midnight,139759,380849572,28725480211,75.4,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25421,2020-02-01,Gyeonggi,general,694981,2722400260,3.60E+11,132.2,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25422,2020-02-01,Gyeonggi,residential,3003994,1660393685,1.89E+11,113.9,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25423,2020-02-01,Gyeonggi,total,4565256,10853825589,1.28E+12,118,186331,8404605,658350,9206026,-801421,1.7,7.4,-3.2,277.9
25424,2020-02-01,Gyeongnam,street lights,180856,25022279,2807363282,112.2,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25425,2020-02-01,Gyeongnam,educational,1680,36437223,4240036391,116.4,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25426,2020-02-01,Gyeongnam,agricultural,212703,322878694,15333072013,47.5,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25427,2020-02-01,Gyeongnam,industrial,38535,1605261294,1.99E+11,124.1,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25428,2020-02-01,Gyeongnam,midnight,84377,123441354,9278808281,75.2,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25429,2020-02-01,Gyeongnam,general,224147,592359730,80448084194,135.8,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25430,2020-02-01,Gyeongnam,residential,1174158,420432879,47225436838,112.3,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25431,2020-02-01,Gyeongnam,total,1916456,3125833453,3.59E+11,114.7,41027,2876586,110158,1344851,1531735,5.2,11.1,-0.1,818.4
25432,2020-02-01,Gyeongbuk,street lights,206526,27484419,3055898935,111.2,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25433,2020-02-01,Gyeongbuk,educational,1491,52433779,5607986060,107,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25434,2020-02-01,Gyeongbuk,agricultural,355121,187605917,9288478984,49.5,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25435,2020-02-01,Gyeongbuk,industrial,32894,2290855389,2.63E+11,114.9,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25436,2020-02-01,Gyeongbuk,midnight,74048,158554467,11849626886,74.7,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25437,2020-02-01,Gyeongbuk,general,218792,515446891,69204806651,134.3,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25438,2020-02-01,Gyeongbuk,residential,1162651,330432729,36448829302,110.3,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25439,2020-02-01,Gyeongbuk,total,2051523,3562813591,3.99E+11,111.9,36366,2926999,71809,914761,2012238,3.5,9.1,-1.6,979.8
25440,2020-02-01,Gwangju,street lights,47172,7797033,843362345,108.2,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25441,2020-02-01,Gwangju,educational,630,23584697,2519120965,106.8,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25442,2020-02-01,Gwangju,agricultural,11652,9553616,459055855,48.1,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25443,2020-02-01,Gwangju,industrial,6361,239037470,30336436185,126.9,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25444,2020-02-01,Gwangju,midnight,6050,13079678,961921816,73.5,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25445,2020-02-01,Gwangju,general,92899,261335111,34913762881,133.6,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25446,2020-02-01,Gwangju,residential,386926,185680622,20266087925,109.1,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25447,2020-02-01,Gwangju,total,551690,740068227,90299747972,122,9223,974038,50230,441054,532984,5.3,10.6,0.8,47.8
25448,2020-02-01,Daegu,street lights,62107,11969019,1296905449,108.4,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25449,2020-02-01,Daegu,educational,828,29446918,3203644003,108.8,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25450,2020-02-01,Daegu,agricultural,14776,7663053,389731908,50.9,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25451,2020-02-01,Daegu,industrial,20551,524489307,64572414830,123.1,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25452,2020-02-01,Daegu,midnight,17564,28936755,2176632713,75.2,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25453,2020-02-01,Daegu,general,154467,411768393,55484097562,134.7,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25454,2020-02-01,Daegu,residential,661733,300294144,32684807599,108.8,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25455,2020-02-01,Daegu,total,932026,1314567589,1.60E+11,121.6,17616,584824,85485,249694,335129,4.9,10.4,0.2,40.2
25456,2020-02-01,Daejeon,street lights,37732,7561971,831280682,109.9,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25457,2020-02-01,Daejeon,educational,617,35610260,3603300399,101.2,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25458,2020-02-01,Daejeon,agricultural,7534,3359983,172552610,51.4,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25459,2020-02-01,Daejeon,industrial,5636,262679205,31385495956,119.5,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25460,2020-02-01,Daejeon,midnight,15503,27297464,2045980149,75,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25461,2020-02-01,Daejeon,general,81240,315230133,41765660052,132.5,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25462,2020-02-01,Daejeon,residential,441407,179100173,19004593033,106.1,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25463,2020-02-01,Daejeon,total,589669,830839189,98808862881,118.9,7339,371889,56134,227788,144102,3.6,9.3,-1.2,91.2
25464,2020-02-01,Busan,street lights,85864,16350802,1778287348,108.8,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25465,2020-02-01,Busan,educational,1165,39167653,4358899082,111.3,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25466,2020-02-01,Busan,agricultural,11626,11335643,562757605,49.6,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25467,2020-02-01,Busan,industrial,24931,691135077,87763899493,127,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25468,2020-02-01,Busan,midnight,19624,34481945,2617266710,75.9,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25469,2020-02-01,Busan,general,188776,561514150,77300130438,137.7,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25470,2020-02-01,Busan,residential,954418,428231976,48077251133,112.3,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25471,2020-02-01,Busan,total,1286404,1782217246,2.22E+11,124.8,40106,994237,142617,819237,175001,7.1,11.8,3.1,94.9
25472,2020-02-01,Seoul,street lights,195303,28476959,3095962713,108.7,156423,4744930,756637,11382166,-6637235,2.5,7.2,-1.3,53.1
25473,2020-02-01,Seoul,educational,2666,160839508,16487932156,102.5,156423,4744930,756637,11382166,-6637235,2.5,7.2,-1.3,53.1
25474,2020-02-01,Seoul,agricultural,1871,1645446,80754693,49.1,156423,4744930,756637,11382166,-6637235,2.5,7.2,-1.3,53.1
25475,2020-02-01,Seoul,industrial,44404,425951158,53479468862,125.6,156423,4744930,756637,11382166,-6637235,2.5,7.2,-1.3,53.1
